Time Base:5.00ms
Sampling Rate:400kSa/s
Amplitude:10.00V
10.00VAmplitude resolution:400.00mV
400.00mVData Uint:mv
Data points:32000
 -4.00E+02,  2.80E+03
 -4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
 -4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
 -4.00E+02,  2.80E+03
 -4.00E+02,  3.20E+03
  0.00E+00,  2.80E+03
 -4.00E+02,  2.80E+03
 -4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
 -4.00E+02,  2.80E+03
 -4.00E+02,  2.80E+03
 -4.00E+02,  2.80E+03
 -4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
 -4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
 -4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
 -4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
  4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
  0.00E+00,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
  4.00E+02,  2.80E+03
  0.00E+00,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  4.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  3.20E+03
  4.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
  8.00E+02,  2.80E+03
