Tiempo,Ch1,Ch2
22.495,10.8,7.6
22.55,11.2,7.6
22.605,11.6,7.6
22.66,11.6,7.6
22.715,11.6,8.0
22.77,12.4,8.4
22.825,12.4,8.8
22.88,12.4,9.2
22.935,12.8,9.2
22.990000000000002,12.8,9.2
23.045,13.2,9.2
23.1,13.6,9.6
23.155,14.0,10.0
23.21,14.0,10.4
23.265,14.0,10.0
23.32,14.4,10.4
23.375,14.4,10.8
23.43,14.4,11.2
23.485,14.4,10.4
23.54,14.4,11.2
23.595,14.8,11.2
23.650000000000002,14.8,12.0
23.705000000000002,14.8,12.0
23.76,14.8,11.6
23.815,15.2,12.0
23.87,15.2,12.0
23.925,15.6,12.0
23.98,15.2,12.0
24.035,15.6,12.4
24.09,15.6,12.8
24.145,15.6,12.8
24.2,15.6,12.8
24.255,15.6,13.2
24.310000000000002,15.6,12.8
24.365000000000002,16.0,13.2
24.42,15.6,13.2
24.475,16.0,13.6
24.53,15.6,13.2
24.585,16.0,13.6
24.64,16.0,13.6
24.695,16.0,13.6
24.75,16.0,13.6
24.805,16.0,14.0
24.86,16.0,13.6
24.915,16.0,14.0
24.97,16.4,14.0
25.025000000000002,16.4,14.0
25.080000000000002,16.0,14.4
25.135,16.0,14.0
25.19,16.0,14.0
25.245,16.0,14.4
25.3,16.4,14.4
25.355,16.0,14.4
25.41,16.4,14.4
25.465,16.0,14.4
25.52,16.4,14.4
25.575,16.0,14.4
25.63,16.0,14.8
25.685000000000002,16.0,14.4
25.740000000000002,16.0,14.8
25.795,16.4,14.8
25.85,16.4,14.8
25.905,16.0,14.8
25.96,16.0,14.4
26.015,16.0,14.4
26.07,15.6,14.8
26.125,15.2,14.4
26.18,15.2,14.4
26.235,15.2,14.4
26.29,15.2,14.4
26.345,15.2,14.4
26.400000000000002,15.2,14.4
26.455000000000002,15.2,14.0
26.51,14.8,14.4
26.565,14.4,14.0
26.62,14.4,14.4
26.675,14.4,14.0
26.73,14.0,13.6
26.785,14.4,14.0
26.84,14.0,13.6
26.895,14.0,13.6
26.95,13.6,13.6
27.005,13.6,13.6
27.060000000000002,13.6,13.6
27.115000000000002,13.6,13.6
27.17,13.2,13.2
27.225,12.8,12.8
27.28,12.4,12.8
27.335,12.4,12.8
27.39,12.4,12.8
27.445,12.4,12.4
27.5,12.0,12.8
27.555,11.6,12.8
27.61,11.2,12.4
27.665,11.2,12.0
27.72,11.2,12.4
27.775000000000002,10.8,12.0
27.830000000000002,10.8,12.0
27.885,10.4,12.0
27.94,10.4,11.6
27.995,10.0,12.0
28.05,9.6,11.6
28.105,9.6,12.0
28.16,9.2,12.0
28.215,8.8,11.6
28.27,8.8,11.2
28.325,8.4,11.2
28.38,8.0,11.2
28.435000000000002,7.6,10.8
28.490000000000002,7.6,11.2
28.545,7.2,11.2
28.6,6.8,10.8
28.655,6.8,10.8
28.71,6.8,10.8
28.765,6.4,10.4
28.82,6.0,10.8
28.875,5.6,11.2
28.93,5.2,10.8
28.985,5.2,10.4
29.04,4.0,10.8
29.095,4.0,10.4
29.150000000000002,3.6,10.4
29.205000000000002,3.2,10.0
29.26,3.2,10.4
29.315,2.8,10.4
29.37,2.4,10.0
29.425,2.4,10.4
29.48,1.6,10.0
29.535,1.6,10.0
29.59,1.2,10.0
29.645,0.8,10.0
29.7,0.8,10.0
29.755,0.4,10.0
29.810000000000002,0.4,10.0
29.865000000000002,0.0,9.2
29.92,-0.4,10.0
29.975,-0.8,9.2
30.03,-1.6,9.2
30.085,-1.6,9.2
30.14,-2.0,9.2
30.195,-2.0,9.2
30.25,-2.8,9.2
30.305,-2.8,9.2
30.36,-2.8,9.2
30.415,-3.2,8.8
30.47,-3.2,9.2
30.525000000000002,-3.6,8.8
30.580000000000002,-3.6,9.2
30.635,-4.4,8.4
30.69,-4.8,8.8
30.745,-4.8,8.8
30.8,-5.2,8.8
30.855,-5.6,8.4
30.91,-6.0,8.4
30.965,-6.0,8.4
31.02,-6.4,8.4
31.075,-6.8,8.4
31.13,-6.8,8.4
31.185000000000002,-7.6,8.4
31.240000000000002,-8.0,8.0
31.295,-8.0,8.0
31.35,-8.4,8.0
31.405,-8.0,8.0
31.46,-8.4,8.0
31.515,-8.8,8.0
31.57,-9.2,8.0
31.625,-9.6,8.0
31.68,-9.6,8.0
31.735,-9.6,7.6
31.79,-10.0,7.6
31.845000000000002,-10.4,7.6
31.900000000000002,-10.8,7.6
31.955000000000002,-10.8,7.6
32.01,-11.2,7.6
32.065,-11.2,7.6
32.12,-11.6,7.2
32.175,-11.6,7.2
32.230000000000004,-11.6,7.2
32.285000000000004,-12.8,7.2
32.34,-12.8,7.2
32.395,-12.8,7.2
32.45,-13.2,7.2
32.505,-13.2,7.2
32.56,-13.2,7.6
32.615,-13.6,7.2
32.67,-13.6,7.2
32.725,-14.0,6.8
32.78,-14.4,6.8
32.835,-14.4,7.2
32.89,-14.8,6.4
32.945,-14.8,6.8
33.0,-15.6,6.4
33.055,-15.2,6.8
33.11,-15.6,6.8
33.165,-16.0,6.8
33.22,-16.0,6.4
33.275,-16.4,6.4
33.33,-16.4,6.4
33.385,-16.4,6.8
33.44,-16.4,6.4
33.495,-16.4,6.4
33.55,-16.8,6.4
33.605000000000004,-16.8,6.4
33.660000000000004,-17.2,6.4
33.715,-17.2,6.4
33.77,-17.6,6.0
33.825,-17.6,6.0
33.88,-17.6,6.0
33.935,-17.6,6.4
33.99,-17.6,6.0
34.045,-17.6,6.4
34.1,-17.6,6.0
34.155,-17.6,6.4
34.21,-17.6,6.0
34.265,-17.6,6.0
34.32,-18.0,5.6
34.375,-17.6,5.6
34.43,-18.0,6.0
34.485,-18.0,5.6
34.54,-18.4,5.6
34.595,-18.0,5.6
34.65,-18.4,5.6
34.705,-18.4,5.6
34.76,-18.0,5.6
34.815,-18.0,5.6
34.87,-18.0,5.6
34.925000000000004,-18.4,5.6
34.980000000000004,-18.4,5.2
35.035000000000004,-18.4,5.6
35.09,-18.4,5.6
35.145,-18.4,5.2
35.2,-18.4,5.6
35.255,-18.4,5.2
35.31,-18.0,5.6
35.365,-18.4,5.2
35.42,-18.4,4.8
35.475,-18.4,5.2
35.53,-18.4,5.6
35.585,-18.4,4.8
35.64,-18.4,4.8
35.695,-18.4,4.8
35.75,-18.4,5.2
35.805,-18.4,4.8
35.86,-18.4,4.8
35.915,-18.0,4.8
35.97,-18.0,4.8
36.025,-17.6,4.8
36.08,-17.6,4.8
36.135,-17.6,4.8
36.19,-17.6,4.8
36.245,-17.6,4.8
36.300000000000004,-17.2,4.8
36.355000000000004,-17.2,4.4
36.410000000000004,-17.2,4.8
36.465,-16.8,4.8
36.52,-16.8,4.4
36.575,-16.4,4.0
36.63,-16.4,4.4
36.685,-16.4,4.4
36.74,-16.4,4.4
36.795,-16.4,4.4
36.85,-16.0,4.4
36.905,-16.0,4.4
36.96,-15.6,4.4
37.015,-15.6,4.0
37.07,-15.6,4.4
37.125,-15.2,4.4
37.18,-14.8,4.4
37.235,-14.8,4.0
37.29,-14.4,4.4
37.345,-14.4,4.0
37.4,-14.4,3.6
37.455,-14.0,3.6
37.51,-14.4,4.0
37.565,-14.0,4.4
37.62,-13.6,4.4
37.675000000000004,-13.2,4.0
37.730000000000004,-13.2,4.0
37.785000000000004,-12.8,4.0
37.84,-12.8,3.6
37.895,-12.8,3.6
37.95,-12.0,3.6
38.005,-12.0,3.6
38.06,-12.0,3.6
38.115,-11.6,3.6
38.17,-11.2,4.0
38.225,-11.2,3.6
38.28,-10.8,3.6
38.335,-10.4,3.6
38.39,-10.0,3.6
38.445,-9.6,3.6
38.5,-9.6,3.6
38.555,-9.2,3.6
38.61,-8.8,3.6
38.665,-8.4,3.6
38.72,-8.4,3.6
38.775,-8.4,3.6
38.83,-8.0,3.6
38.885,-7.6,3.6
38.94,-7.2,3.6
38.995,-6.8,3.6
39.050000000000004,-6.4,3.6
39.105000000000004,-6.0,3.2
39.160000000000004,-5.6,3.6
39.215,-5.2,3.6
39.27,-5.2,2.8
39.325,-5.2,3.2
39.38,-4.8,3.2
39.435,-4.4,3.2
39.49,-4.0,3.2
39.545,-3.6,2.8
39.6,-3.2,3.2
39.655,-3.2,3.2
39.71,-2.8,3.2
39.765,-2.4,2.8
39.82,-1.6,3.2
39.875,-1.6,2.8
39.93,-1.2,3.2
39.985,-0.8,3.2
40.04,-0.4,3.2
40.095,-0.4,2.8
40.15,0.0,2.8
40.205,0.4,2.8
40.26,0.0,2.8
40.315,0.8,2.8
40.37,0.8,2.8
40.425000000000004,1.2,2.8
40.480000000000004,1.2,2.8
40.535000000000004,1.6,2.8
40.59,2.0,2.8
40.645,2.4,2.8
40.7,2.4,2.8
40.755,2.8,2.8
40.81,3.2,2.4
40.865,3.6,2.8
40.92,4.0,2.8
40.975,4.4,2.8
41.03,4.4,2.8
41.085,4.8,2.8
41.14,4.8,2.8
41.195,5.2,2.8
41.25,5.6,2.8
41.305,5.6,2.8
41.36,6.4,3.2
41.415,6.4,3.2
41.47,6.4,3.6
41.525,6.8,3.6
41.58,6.8,3.6
41.635,7.6,3.6
41.69,7.6,4.0
41.745,7.6,4.4
41.800000000000004,8.0,4.4
41.855000000000004,8.4,4.8
41.910000000000004,8.4,5.2
41.965,8.8,5.6
42.02,8.8,5.6
42.075,8.8,5.6
42.13,9.2,6.0
42.185,9.6,5.6
42.24,9.6,6.0
42.295,10.4,6.8
42.35,10.4,6.4
42.405,10.4,6.8
42.46,10.8,7.2
42.515,11.2,7.2
42.57,11.6,7.6
42.625,11.6,7.6
42.68,11.6,8.0
42.735,12.0,8.4
42.79,12.0,8.4
42.845,12.4,8.4
42.9,12.4,8.8
42.955,12.4,9.2
43.01,13.2,9.2
43.065,13.6,9.6
43.12,13.6,10.0
43.175000000000004,13.6,10.0
43.230000000000004,13.6,10.0
43.285000000000004,14.0,10.4
43.34,14.0,10.4
43.395,14.4,10.4
43.45,14.4,11.2
43.505,14.4,11.2
43.56,14.8,11.2
43.615,14.8,11.2
43.67,15.2,11.6
43.725,14.8,11.6
43.78,15.2,11.6
43.835,15.2,12.0
43.89,15.6,12.0
43.945,15.6,12.0
44.0,15.6,12.4
44.055,15.6,12.4
44.11,15.6,12.4
44.165,15.6,12.4
44.22,15.6,12.8
44.275,16.0,12.8
44.33,15.6,13.2
44.385,15.6,13.2
44.44,15.6,13.2
44.495,15.6,13.2
44.550000000000004,16.0,13.2
44.605000000000004,16.0,13.6
44.660000000000004,16.0,14.0
44.715,16.0,13.6
44.77,16.0,14.0
44.825,16.0,13.6
44.88,16.4,14.0
44.935,16.0,13.6
44.99,16.0,14.0
45.045,16.4,14.0
45.1,16.4,14.4
45.155,16.4,14.4
45.21,16.0,14.4
45.265,16.0,14.4
45.32,16.4,14.4
45.375,16.0,14.4
45.43,16.0,14.4
45.485,16.0,14.4
45.54,16.4,14.4
45.595,16.4,14.8
45.65,16.0,14.4
45.705,16.4,14.4
45.76,16.0,14.4
45.815,16.4,14.4
45.87,16.0,14.4
45.925000000000004,16.0,14.4
45.980000000000004,16.0,14.4
46.035000000000004,15.6,14.4
46.09,15.6,14.8
46.145,15.6,14.4
46.2,15.2,14.4
46.255,15.2,14.4
46.31,15.2,14.4
46.365,15.2,14.0
46.42,15.2,14.0
46.475,14.8,14.4
46.53,14.8,14.4
46.585,14.4,14.0
46.64,14.4,14.0
46.695,14.4,14.4
46.75,14.0,14.0
46.805,14.4,14.0
46.86,14.0,13.6
46.915,13.6,13.6
46.97,14.0,13.6
47.025,13.6,13.2
47.08,13.2,13.2
47.135,13.2,13.2
47.19,12.8,13.2
47.245,12.8,12.8
47.300000000000004,12.8,12.8
47.355000000000004,12.4,12.8
47.410000000000004,12.0,12.4
47.465,12.0,12.4
47.52,11.6,12.4
47.575,12.0,12.4
47.63,11.6,12.0
47.685,11.6,12.4
47.74,11.2,12.0
47.795,10.8,12.0
47.85,10.8,12.0
47.905,10.4,12.0
47.96,10.4,12.0
48.015,10.0,12.0
48.07,9.6,12.0
48.125,9.6,11.6
48.18,9.2,11.6
48.235,8.8,11.6
48.29,8.8,11.2
48.345,8.0,11.2
48.4,8.0,11.2
48.455,7.6,11.2
48.51,7.2,11.2
48.565,7.2,11.2
48.620000000000005,6.8,11.2
48.675000000000004,6.8,10.8
48.730000000000004,6.8,11.2
48.785000000000004,6.4,10.4
48.84,6.0,10.4
48.895,5.2,10.8
48.95,4.8,10.4
49.005,4.8,10.8
49.06,4.0,10.4
49.115,4.0,10.4
49.17,3.6,10.4
49.225,3.2,10.4
49.28,2.8,10.4
49.335,2.8,10.4
49.39,2.4,10.0
49.445,2.0,10.0
49.5,1.6,10.0
49.555,1.2,10.0
49.61,1.2,10.0
49.665,0.8,10.0
49.72,0.8,9.6
49.775,0.4,10.0
49.83,0.0,9.6
49.885,-0.8,9.6
49.94,-0.8,9.6
49.995000000000005,-1.2,9.6
50.050000000000004,-1.2,9.6
50.105000000000004,-2.0,9.2
50.160000000000004,-2.0,9.2
50.215,-2.4,9.2
50.27,-2.8,9.2
50.325,-2.8,9.2
50.38,-2.8,9.2
50.435,-3.2,9.2
50.49,-3.6,9.2
50.545,-4.0,9.2
50.6,-4.0,8.8
50.655,-4.8,8.8
50.71,-4.8,8.8
50.765,-5.2,8.8
50.82,-5.6,8.4
50.875,-5.6,8.4
50.93,-6.0,8.8
50.985,-6.4,8.4
51.04,-6.4,8.4
51.095,-6.8,8.4
51.15,-6.8,8.4
51.205,-7.6,8.4
51.26,-7.6,8.4
51.315,-8.0,8.4
51.370000000000005,-8.0,8.4
51.425000000000004,-8.0,8.0
51.480000000000004,-8.4,8.0
51.535000000000004,-8.8,8.0
51.59,-9.2,8.0
51.645,-9.6,8.0
51.7,-10.0,8.0
51.755,-10.0,7.6
51.81,-10.0,7.6
51.865,-10.8,8.0
51.92,-10.8,7.6
51.975,-10.8,7.6
52.03,-10.8,7.6
52.085,-11.2,7.2
52.14,-11.6,8.0
52.195,-11.6,7.6
52.25,-12.0,7.6
52.305,-12.4,7.6
52.36,-12.8,6.8
52.415,-12.8,7.2
52.47,-12.8,7.2
52.525,-13.2,7.2
52.58,-13.2,7.6
52.635,-14.0,7.2
52.69,-14.4,6.8
52.745000000000005,-14.4,7.2
52.800000000000004,-14.4,6.8
52.855000000000004,-14.8,6.8
52.910000000000004,-15.2,6.8
52.965,-14.8,6.8
53.02,-15.6,6.8
53.075,-15.6,6.4
53.13,-15.6,6.8
53.185,-16.0,6.8
53.24,-16.4,6.4
53.295,-16.0,6.8
53.35,-16.4,6.4
53.405,-16.4,6.4
53.46,-16.4,6.4
53.515,-16.8,6.4
53.57,-16.8,6.0
53.625,-16.4,6.4
53.68,-17.2,5.6
53.735,-17.2,6.0
53.79,-17.6,6.4
53.845,-17.6,6.0
53.9,-17.6,6.0
53.955,-17.6,6.0
54.01,-17.6,6.0
54.065,-17.6,6.0
54.120000000000005,-17.6,6.0
54.175000000000004,-17.6,6.0
54.230000000000004,-18.0,6.0
54.285000000000004,-18.0,6.0
54.34,-18.0,5.6
54.395,-17.6,6.0
54.45,-18.0,6.0
54.505,-18.4,5.6
54.56,-18.0,6.0
54.615,-18.4,5.6
54.67,-18.4,5.6
54.725,-18.0,5.6
54.78,-18.4,5.6
54.835,-18.4,5.6
54.89,-18.4,5.6
54.945,-18.0,5.6
55.0,-18.4,5.6
55.055,-18.4,5.6
55.11,-18.4,5.6
55.165,-18.4,5.6
55.22,-18.8,5.2
55.275,-18.4,5.2
55.33,-18.4,5.2
55.385,-18.4,5.2
55.44,-18.4,5.2
55.495000000000005,-18.4,5.2
55.550000000000004,-18.4,5.2
55.605000000000004,-18.4,5.2
55.660000000000004,-18.4,4.8
55.715,-18.0,5.2
55.77,-18.4,5.2
55.825,-18.4,4.8
55.88,-18.4,4.8
55.935,-18.4,4.8
55.99,-17.6,4.8
56.045,-17.6,4.8
56.1,-17.6,4.8
56.155,-17.6,4.8
56.21,-17.2,4.8
56.265,-17.2,4.8
56.32,-17.2,4.8
56.375,-17.2,4.4
56.43,-17.2,4.8
56.485,-16.8,4.8
56.54,-16.8,4.4
56.595,-16.4,4.8
56.65,-16.4,4.4
56.705,-16.4,4.4
56.76,-16.4,4.4
56.815,-16.0,4.4
56.870000000000005,-15.6,4.4
56.925000000000004,-15.6,4.4
56.980000000000004,-15.6,4.4
57.035000000000004,-15.6,4.4
57.09,-15.6,4.4
57.145,-14.8,4.4
57.2,-14.8,4.0
57.255,-14.8,4.0
57.31,-14.8,4.0
57.365,-14.4,4.4
57.42,-14.4,4.4
57.475,-14.0,4.4
57.53,-13.6,4.4
57.585,-13.6,4.0
57.64,-13.2,4.0
57.695,-13.2,3.6
57.75,-12.8,3.6
57.805,-12.8,4.0
57.86,-12.8,3.6
57.915,-12.0,3.6
57.97,-12.0,3.6
58.025,-12.0,4.0
58.08,-11.6,3.6
58.135,-11.6,3.6
58.19,-11.2,3.6
58.245000000000005,-10.8,3.6
58.300000000000004,-10.0,3.6
58.355000000000004,-10.0,4.0
58.410000000000004,-10.0,3.6
58.465,-9.6,4.0
58.52,-9.6,3.2
58.575,-9.2,3.6
58.63,-8.8,3.6
58.685,-8.4,3.6
58.74,-8.8,3.6
