Tiempo,Ch1,Ch2
29.92,0.2,12.4
29.975,-0.4,12.4
30.03,-0.6,12.2
30.085,-0.8,12.4
30.14,-1.4,12.2
30.195,-1.4,12.2
30.25,-1.8,12.0
30.305,-2.0,12.0
30.36,-2.2,12.0
30.415,-2.4,12.0
30.47,-2.8,12.0
30.525000000000002,-3.2,12.0
30.580000000000002,-3.4,12.0
30.635,-3.8,12.0
30.69,-4.0,11.8
30.745,-4.4,11.8
30.8,-4.8,11.8
30.855,-5.0,11.8
30.91,-5.2,11.8
30.965,-5.6,11.8
31.02,-5.8,11.8
31.075,-6.2,11.8
31.13,-6.2,11.6
31.185000000000002,-6.6,11.6
31.240000000000002,-6.8,11.6
31.295,-7.2,11.4
31.35,-7.4,11.4
31.405,-7.8,11.4
31.46,-7.8,11.4
31.515,-8.2,11.4
31.57,-8.6,11.4
31.625,-8.6,11.2
31.68,-9.0,11.2
31.735,-9.2,11.2
31.79,-9.6,11.2
31.845000000000002,-9.6,11.2
31.900000000000002,-9.8,11.2
31.955000000000002,-10.0,11.2
32.01,-10.4,11.0
32.065,-10.2,11.0
32.12,-10.6,11.0
32.175,-11.0,11.0
32.230000000000004,-11.2,11.0
32.285000000000004,-11.6,11.0
32.34,-12.0,11.0
32.395,-12.4,11.0
32.45,-12.4,11.0
32.505,-12.6,10.8
32.56,-13.0,10.8
32.615,-13.0,10.8
32.67,-13.4,10.8
32.725,-13.6,10.6
32.78,-13.8,10.6
32.835,-14.0,10.6
32.89,-14.2,10.6
32.945,-14.4,10.6
33.0,-14.6,10.6
33.055,-14.8,10.6
33.11,-15.0,10.4
33.165,-15.4,10.6
33.22,-15.6,10.4
33.275,-15.8,10.4
33.33,-15.8,10.4
33.385,-15.8,10.2
33.44,-16.0,10.4
33.495,-16.0,10.4
33.55,-16.2,10.4
33.605000000000004,-16.4,10.4
33.660000000000004,-16.4,10.2
33.715,-16.6,10.2
33.77,-16.8,10.2
33.825,-16.8,10.2
33.88,-17.0,10.2
33.935,-17.0,10.2
33.99,-17.0,10.2
34.045,-17.2,10.0
34.1,-17.2,10.2
34.155,-17.2,9.8
34.21,-17.4,10.0
34.265,-17.4,10.0
34.32,-17.4,9.8
34.375,-17.4,9.8
34.43,-17.4,9.8
34.485,-17.4,9.8
34.54,-17.6,9.8
34.595,-17.6,9.8
34.65,-17.8,9.6
34.705,-17.6,9.8
34.76,-17.8,9.6
34.815,-17.8,9.6
34.87,-17.8,9.4
34.925000000000004,-17.8,9.6
34.980000000000004,-18.0,9.6
35.035000000000004,-17.8,9.6
35.09,-17.8,9.6
35.145,-17.8,9.6
35.2,-18.0,9.2
35.255,-17.8,9.2
35.31,-17.8,9.4
35.365,-17.8,9.4
35.42,-18.0,9.4
35.475,-18.0,9.2
35.53,-17.8,9.4
35.585,-17.8,9.2
35.64,-18.0,9.2
35.695,-17.8,9.2
35.75,-17.8,9.2
35.805,-17.8,9.2
35.86,-17.8,9.0
35.915,-17.8,9.2
35.97,-17.8,9.2
36.025,-17.4,9.0
36.08,-17.4,9.0
36.135,-17.0,9.0
36.19,-17.0,9.0
36.245,-17.0,9.0
36.300000000000004,-16.8,9.0
36.355000000000004,-16.6,9.0
36.410000000000004,-16.8,9.0
36.465,-16.4,9.0
36.52,-16.4,9.0
36.575,-16.4,8.8
36.63,-16.0,9.0
36.685,-15.8,8.8
36.74,-15.8,8.8
36.795,-15.8,8.8
36.85,-15.8,8.8
36.905,-15.6,8.8
36.96,-15.4,8.6
37.015,-15.2,8.6
37.07,-15.0,8.6
37.125,-14.8,8.6
37.18,-14.6,8.6
37.235,-14.4,8.6
37.29,-14.2,8.6
37.345,-14.0,8.4
37.4,-14.0,8.4
37.455,-13.6,8.4
37.51,-13.6,8.4
37.565,-13.2,8.6
37.62,-13.2,8.4
37.675000000000004,-13.0,8.4
37.730000000000004,-12.8,8.2
37.785000000000004,-12.6,8.2
37.84,-12.2,8.2
37.895,-12.0,8.4
37.95,-12.0,8.2
38.005,-11.6,8.2
38.06,-11.2,8.2
38.115,-11.2,8.2
38.17,-10.6,8.0
38.225,-10.6,8.0
38.28,-10.2,8.0
38.335,-10.0,8.2
38.39,-9.6,8.0
38.445,-9.4,8.2
38.5,-9.2,8.0
38.555,-8.8,8.0
38.61,-8.6,7.8
38.665,-8.4,8.0
38.72,-8.2,8.0
38.775,-8.0,7.8
38.83,-7.8,8.0
38.885,-7.2,8.0
38.94,-6.8,7.8
38.995,-6.2,8.0
39.050000000000004,-5.8,8.0
39.105000000000004,-5.6,7.8
39.160000000000004,-5.0,7.8
39.215,-4.8,7.8
39.27,-4.6,7.8
39.325,-4.6,7.6
39.38,-4.2,7.6
39.435,-3.8,7.6
39.49,-3.4,7.6
39.545,-3.2,7.6
39.6,-2.8,7.6
39.655,-2.4,7.6
39.71,-2.2,7.6
39.765,-2.0,7.6
39.82,-1.8,7.4
39.875,-1.4,7.4
39.93,-0.8,7.4
39.985,-0.4,7.4
40.04,-0.2,7.4
40.095,0.2,7.4
40.15,0.4,7.4
40.205,0.6,7.6
40.26,1.0,7.4
40.315,1.2,7.4
40.37,1.6,7.4
40.425000000000004,1.8,7.4
40.480000000000004,2.0,7.2
40.535000000000004,2.2,7.4
40.59,2.6,7.4
40.645,3.0,7.2
40.7,3.4,7.2
40.755,3.6,7.2
40.81,3.8,7.2
40.865,4.2,7.2
40.92,4.4,7.2
40.975,4.6,7.2
41.03,5.0,7.0
41.085,5.4,7.0
41.14,5.8,7.2
41.195,6.0,7.2
41.25,6.2,7.0
41.305,6.2,7.0
41.36,6.6,7.0
41.415,7.0,7.0
41.47,7.0,6.8
41.525,7.4,7.0
41.58,7.6,7.0
41.635,7.8,7.0
41.69,8.2,6.8
41.745,8.4,6.8
41.800000000000004,8.6,6.8
41.855000000000004,9.0,6.8
41.910000000000004,9.0,6.8
41.965,9.2,6.8
42.02,9.4,7.0
42.075,9.4,7.0
42.13,9.8,7.0
42.185,10.0,7.0
42.24,10.4,7.2
42.295,10.8,7.4
42.35,11.2,7.4
42.405,11.2,7.6
42.46,11.4,7.6
42.515,11.8,7.6
42.57,12.0,7.8
42.625,12.2,7.8
42.68,12.4,8.2
42.735,12.6,8.2
42.79,12.8,8.4
42.845,13.0,8.6
42.9,13.2,8.6
42.955,13.4,8.6
43.01,13.6,9.0
43.065,13.8,9.0
43.12,14.2,9.2
43.175000000000004,14.4,9.4
43.230000000000004,14.6,9.6
43.285000000000004,14.8,9.6
43.34,14.8,10.0
43.395,14.8,10.0
43.45,15.0,10.0
43.505,15.2,10.4
43.56,15.2,10.4
43.615,15.4,10.6
43.67,15.4,10.8
43.725,15.6,11.0
43.78,15.8,11.0
43.835,15.8,11.4
43.89,15.8,11.4
43.945,16.0,11.6
44.0,16.2,11.6
44.055,16.0,11.8
44.11,16.2,11.8
44.165,16.2,12.0
44.22,16.2,12.0
44.275,16.4,12.2
44.33,16.4,12.4
44.385,16.6,12.6
44.44,16.4,12.6
44.495,16.6,12.6
44.550000000000004,16.6,12.8
44.605000000000004,16.6,13.0
44.660000000000004,16.6,13.0
44.715,16.8,13.2
44.77,16.8,13.2
44.825,16.8,13.2
44.88,17.0,13.4
44.935,17.0,13.4
44.99,16.8,13.6
45.045,17.0,13.6
45.1,17.0,13.6
45.155,17.0,13.8
45.21,16.8,13.8
45.265,16.8,14.0
45.32,17.0,14.0
45.375,17.0,14.0
45.43,17.0,14.0
45.485,17.0,14.2
45.54,17.0,14.4
45.595,17.0,14.2
45.65,17.0,14.2
45.705,17.0,14.4
45.76,16.8,14.4
45.815,16.8,14.4
45.87,16.8,14.6
45.925000000000004,16.8,14.4
45.980000000000004,17.0,14.6
46.035000000000004,16.6,14.8
46.09,16.4,14.8
46.145,16.4,14.6
46.2,16.2,14.6
46.255,16.0,14.6
46.31,16.0,14.6
46.365,15.8,14.6
46.42,15.8,14.8
46.475,15.6,14.6
46.53,15.6,14.4
46.585,15.4,14.8
46.64,15.2,14.4
46.695,15.2,14.4
46.75,15.0,14.6
46.805,14.8,14.6
46.86,14.8,14.4
46.915,14.8,14.4
46.97,14.6,14.4
47.025,14.4,14.2
47.08,14.2,14.2
47.135,14.0,14.2
47.19,13.8,14.2
47.245,13.6,14.2
47.300000000000004,13.4,14.0
47.355000000000004,13.2,14.0
47.410000000000004,13.0,14.0
47.465,12.8,13.8
47.52,12.6,14.0
47.575,12.4,13.8
47.63,12.2,14.0
47.685,12.2,13.8
47.74,11.8,13.6
47.795,11.6,13.8
47.85,11.4,13.6
47.905,11.2,13.8
47.96,11.0,13.8
48.015,10.6,13.8
48.07,10.4,13.6
48.125,10.4,13.6
48.18,10.0,13.4
48.235,9.6,13.6
48.29,9.4,13.4
48.345,9.0,13.4
48.4,8.8,13.4
48.455,8.6,13.2
48.51,8.2,13.4
48.565,8.0,13.2
48.620000000000005,7.6,13.2
48.675000000000004,7.4,13.0
48.730000000000004,7.4,13.2
48.785000000000004,7.4,13.2
48.84,6.8,13.2
48.895,6.4,13.0
48.95,6.0,13.0
49.005,5.2,13.0
49.06,4.8,12.8
49.115,4.6,13.0
49.17,4.4,12.8
49.225,4.2,12.8
49.28,3.8,12.8
49.335,3.6,12.6
49.39,3.4,12.6
49.445,2.8,12.8
49.5,2.6,12.6
49.555,2.2,12.6
49.61,2.0,12.6
49.665,1.6,12.4
49.72,1.4,12.4
49.775,1.2,12.4
49.83,0.8,12.4
49.885,0.4,12.4
49.94,0.2,12.4
49.995000000000005,-0.2,12.4
50.050000000000004,-0.8,12.4
50.105000000000004,-0.8,12.2
50.160000000000004,-1.4,12.0
50.215,-1.6,12.0
50.27,-1.8,12.0
50.325,-2.2,12.0
50.38,-2.4,12.2
50.435,-2.6,12.0
50.49,-3.0,12.0
50.545,-3.2,11.8
50.6,-3.2,12.0
50.655,-3.6,11.8
50.71,-4.0,11.8
50.765,-4.4,11.8
50.82,-4.6,11.8
50.875,-4.8,12.0
50.93,-5.4,11.8
50.985,-5.6,11.8
51.04,-5.8,11.8
51.095,-6.0,11.6
51.15,-6.4,11.6
51.205,-6.6,11.4
51.26,-7.0,11.6
51.315,-7.2,11.4
51.370000000000005,-7.4,11.6
51.425000000000004,-7.6,11.4
51.480000000000004,-7.8,11.4
51.535000000000004,-8.2,11.4
51.59,-8.6,11.4
51.645,-8.6,11.4
51.7,-9.0,11.4
51.755,-9.2,11.2
51.81,-9.6,11.2
51.865,-9.6,11.2
51.92,-10.0,11.2
51.975,-10.2,11.2
52.03,-10.2,11.0
52.085,-10.2,11.0
52.14,-10.6,11.0
52.195,-11.0,11.0
52.25,-11.4,10.8
52.305,-11.8,10.8
52.36,-12.0,11.0
52.415,-12.4,11.0
52.47,-12.4,11.0
52.525,-12.8,10.8
52.58,-13.0,11.0
52.635,-13.0,10.6
52.69,-13.4,10.6
52.745000000000005,-13.8,10.8
52.800000000000004,-13.8,10.6
52.855000000000004,-14.0,10.6
52.910000000000004,-14.4,10.6
52.965,-14.4,10.6
53.02,-14.8,10.6
53.075,-14.8,10.6
53.13,-15.0,10.6
53.185,-15.4,10.4
53.24,-15.6,10.4
53.295,-15.8,10.4
53.35,-16.0,10.4
53.405,-15.8,10.6
53.46,-16.0,10.4
53.515,-16.2,10.4
53.57,-16.4,10.4
53.625,-16.4,10.4
53.68,-16.4,10.2
53.735,-16.8,10.2
53.79,-16.8,10.2
53.845,-16.8,10.2
53.9,-17.0,10.2
53.955,-17.0,10.2
54.01,-17.0,10.2
54.065,-17.2,10.0
54.120000000000005,-17.2,10.0
54.175000000000004,-17.2,10.0
54.230000000000004,-17.4,10.0
54.285000000000004,-17.2,10.0
54.34,-17.2,10.0
54.395,-17.4,10.0
54.45,-17.4,10.0
54.505,-17.6,10.0
54.56,-17.6,9.8
54.615,-17.8,9.8
54.67,-17.8,9.8
54.725,-17.8,9.8
54.78,-17.8,9.8
54.835,-17.8,9.6
54.89,-17.8,9.6
54.945,-17.8,9.6
55.0,-17.8,9.6
55.055,-17.8,9.6
55.11,-17.8,9.4
55.165,-17.8,9.4
55.22,-18.0,9.6
55.275,-18.0,9.4
55.33,-17.8,9.4
55.385,-17.8,9.4
55.44,-17.8,9.4
55.495000000000005,-18.0,9.2
55.550000000000004,-17.8,9.2
55.605000000000004,-17.8,9.2
55.660000000000004,-17.8,9.2
55.715,-17.8,9.2
55.77,-17.8,9.2
55.825,-17.8,9.2
55.88,-17.8,9.2
55.935,-17.8,9.2
55.99,-17.6,9.2
56.045,-17.4,9.0
56.1,-17.2,9.0
56.155,-17.0,9.0
56.21,-17.0,9.0
56.265,-16.8,9.0
56.32,-16.8,9.0
56.375,-16.8,9.0
56.43,-16.6,9.0
56.485,-16.4,9.0
56.54,-16.2,9.0
56.595,-16.2,8.8
56.65,-16.2,8.8
56.705,-15.8,8.8
56.76,-15.8,8.8
56.815,-15.8,8.8
56.870000000000005,-15.6,8.8
56.925000000000004,-15.4,8.4
56.980000000000004,-15.2,8.6
57.035000000000004,-15.2,8.6
57.09,-15.0,8.6
57.145,-14.8,8.6
57.2,-14.4,8.4
57.255,-14.4,8.6
57.31,-14.4,8.6
57.365,-14.2,8.6
57.42,-14.0,8.6
57.475,-13.6,8.4
57.53,-13.6,8.4
57.585,-13.2,8.4
57.64,-13.2,8.4
57.695,-13.0,8.2
57.75,-12.6,8.4
57.805,-12.6,8.2
57.86,-12.2,8.4
57.915,-12.0,8.2
57.97,-11.8,8.2
58.025,-11.4,8.2
58.08,-11.2,8.2
58.135,-11.0,8.2
58.19,-10.8,8.2
58.245000000000005,-10.6,8.2
58.300000000000004,-10.2,8.2
58.355000000000004,-10.0,8.0
58.410000000000004,-9.6,8.2
58.465,-9.2,8.2
58.52,-9.0,8.2
58.575,-8.8,8.0
58.63,-8.6,8.0
58.685,-8.2,8.0
58.74,-8.2,8.0
