Tiempo,Ch1,Ch2
56.54,-16.8,-1.2
56.595,-16.4,-1.2
56.65,-16.4,-1.2
56.705,-16.4,-1.2
56.76,-16.4,-1.2
56.815,-16.0,-1.2
56.870000000000005,-16.0,-1.2
56.925000000000004,-15.6,-1.2
56.980000000000004,-15.6,-1.2
57.035000000000004,-15.6,-1.2
57.09,-15.2,-1.2
57.145,-14.8,-1.2
57.2,-14.8,-1.2
57.255,-14.8,-1.2
57.31,-14.4,-1.2
57.365,-14.4,-1.2
57.42,-14.0,-1.2
57.475,-14.0,-1.2
57.53,-13.6,-1.2
57.585,-13.2,-1.2
57.64,-13.2,-1.2
57.695,-12.8,-1.2
57.75,-12.8,-1.2
57.805,-12.4,-1.6
57.86,-12.4,-1.2
57.915,-12.0,-1.2
57.97,-12.0,-1.2
58.025,-12.0,-1.2
58.08,-11.2,-1.2
58.135,-11.2,-1.2
58.19,-10.8,-1.2
58.245000000000005,-10.0,-1.2
58.300000000000004,-10.4,-1.2
58.355000000000004,-10.0,-1.2
58.410000000000004,-10.0,-0.8
58.465,-9.2,-1.2
58.52,-8.8,-1.2
58.575,-8.4,-1.2
58.63,-8.4,-1.2
58.685,-8.4,-1.2
58.74,-8.0,-1.2
58.795,-7.6,-1.2
58.85,-6.8,-1.2
58.905,-6.8,-1.2
58.96,-6.4,-1.2
59.015,-6.0,-1.2
59.07,-6.0,-1.2
59.125,-5.6,-1.2
59.18,-5.2,-1.2
59.235,-5.2,-1.2
59.29,-4.8,-1.2
59.345,-4.4,-1.2
59.4,-4.0,-1.2
59.455,-3.6,-1.2
59.51,-3.2,-1.2
59.565,-3.2,-1.2
59.620000000000005,-2.8,-1.2
59.675000000000004,-2.4,-0.8
59.730000000000004,-2.8,-1.2
59.785000000000004,-1.6,-1.2
59.84,-1.6,-1.2
59.895,-1.2,-1.2
59.95,-0.4,-1.2
60.005,-0.4,-1.2
60.06,0.0,-1.2
60.115,0.0,-1.6
60.17,0.4,-1.2
60.225,0.4,-0.8
60.28,0.8,-0.4
60.335,0.8,-0.4
60.39,1.2,-0.4
60.445,1.6,-0.4
60.5,2.4,0.0
60.555,2.4,0.8
60.61,2.4,0.8
60.665,2.8,0.8
60.72,2.8,1.6
60.775,3.6,1.6
60.83,3.6,2.0
60.885,4.4,2.0
60.94,4.4,2.4
60.995000000000005,4.8,2.8
61.050000000000004,5.2,3.2
61.105000000000004,5.2,3.6
61.160000000000004,5.6,3.6
61.215,6.0,3.6
61.27,6.0,4.0
61.325,6.4,4.4
61.38,6.4,4.4
61.435,6.8,4.4
61.49,7.2,5.2
61.545,7.2,5.6
61.6,7.6,5.6
61.655,7.6,5.6
61.71,8.0,6.4
61.765,8.0,6.4
61.82,8.4,6.4
61.875,8.8,6.8
61.93,8.8,6.8
61.985,8.8,7.2
62.04,9.2,7.6
62.095,9.2,7.6
62.15,10.4,8.0
62.205,10.4,8.4
62.26,10.8,8.4
62.315000000000005,10.8,9.2
62.370000000000005,11.2,9.2
62.425000000000004,10.8,9.2
62.480000000000004,11.2,9.2
62.535000000000004,12.0,9.6
62.59,11.6,9.6
62.645,11.6,10.0
62.7,12.4,10.4
62.755,12.4,10.0
62.81,12.8,10.8
62.865,12.8,10.8
62.92,13.2,10.8
62.975,13.2,11.6
63.03,13.6,11.6
63.085,13.6,12.0
63.14,13.6,12.0
63.195,14.0,12.4
63.25,14.4,12.4
63.305,14.4,12.4
63.36,14.4,12.8
63.415,14.8,12.8
63.47,14.8,12.4
63.525,14.8,12.8
63.58,15.2,12.8
63.635,15.2,12.8
63.690000000000005,15.2,13.2
63.745000000000005,15.2,13.6
63.800000000000004,15.2,13.2
63.855000000000004,15.6,14.0
63.910000000000004,15.2,13.6
63.965,15.6,14.0
64.02,15.2,13.6
64.075,15.6,14.0
64.13,15.6,14.0
64.185,15.6,14.0
64.24,15.6,14.0
64.295,15.6,14.0
64.35,15.6,14.0
64.405,16.0,14.0
64.46000000000001,16.0,14.4
64.515,16.0,14.0
64.57000000000001,16.0,14.4
64.625,16.0,14.4
64.68,16.0,14.4
64.735,16.0,14.4
64.79,16.4,14.4
64.845,16.0,14.8
64.9,16.4,14.8
64.955,16.4,14.8
65.01,16.4,14.4
65.065,16.0,14.8
65.12,16.0,14.8
65.175,16.4,14.8
65.23,16.0,14.8
65.285,16.0,14.8
65.34,16.0,14.8
65.395,16.0,14.8
65.45,16.4,14.8
65.505,16.4,14.8
65.56,16.0,14.8
65.615,16.0,14.8
65.67,16.4,14.8
65.725,16.4,14.8
65.78,16.0,14.8
65.83500000000001,16.0,14.8
65.89,16.0,14.8
65.94500000000001,16.0,14.4
66.0,15.6,14.4
66.055,15.2,14.0
66.11,15.6,14.0
66.165,15.2,14.0
66.22,14.8,14.0
66.275,15.2,14.0
66.33,15.2,14.0
66.385,14.8,13.6
66.44,14.8,13.6
66.495,14.4,13.6
66.55,14.4,13.2
66.605,14.4,13.2
66.66,14.0,12.8
66.715,14.4,12.8
66.77,14.0,12.8
66.825,13.6,12.8
66.88,13.6,12.4
66.935,13.6,12.8
66.99,13.2,12.4
67.045,13.6,12.4
67.1,13.2,12.0
67.155,13.2,12.0
67.21000000000001,12.4,11.6
67.265,12.4,11.6
67.32000000000001,12.4,11.6
67.375,12.4,11.2
67.43,11.6,11.2
67.485,11.6,10.8
67.54,11.6,10.8
67.595,11.2,10.4
67.65,11.2,10.4
67.705,10.8,10.0
67.76,10.8,10.0
67.815,10.4,9.6
67.87,9.6,9.2
67.925,10.0,9.2
67.98,9.6,9.2
68.035,9.2,8.8
68.09,9.2,8.8
68.145,8.8,8.0
68.2,8.8,8.0
68.255,8.4,7.6
68.31,8.0,7.2
68.365,7.6,7.2
68.42,7.6,7.2
68.47500000000001,7.2,6.4
68.53,6.8,6.4
68.58500000000001,6.8,6.4
68.64,6.4,6.4
68.69500000000001,6.4,6.4
68.75,6.0,5.6
68.805,5.6,5.6
68.86,5.2,4.8
68.915,4.4,4.0
68.97,4.4,4.0
69.025,4.0,3.6
69.08,3.6,4.0
69.135,3.6,3.6
69.19,3.6,3.2
69.245,3.2,2.8
69.3,2.8,2.8
69.355,2.4,2.0
69.41,2.0,1.6
69.465,1.6,1.6
69.52,1.2,1.6
69.575,0.8,0.8
69.63,0.8,0.8
69.685,0.4,0.8
69.74,0.0,0.0
69.795,0.0,-0.4
69.85000000000001,-0.4,-0.4
69.905,-1.2,-0.8
69.96000000000001,-1.2,-1.2
70.015,-1.6,-1.2
70.07000000000001,-1.6,-1.2
70.125,-2.4,-1.2
70.18,-2.4,-1.2
70.235,-2.4,-1.2
70.29,-3.2,-1.2
70.345,-3.2,-1.2
70.4,-3.6,-1.2
70.455,-3.6,-1.2
70.51,-4.0,-1.2
70.565,-4.4,-0.8
70.62,-4.8,-1.2
70.675,-4.8,-1.2
70.73,-5.2,-1.2
70.785,-5.6,-1.2
70.84,-6.0,-1.2
70.895,-6.0,-1.2
70.95,-6.4,-1.2
71.005,-6.8,-1.2
71.06,-7.2,-1.2
71.115,-7.2,-1.2
71.17,-8.0,-1.2
71.22500000000001,-8.0,-1.2
71.28,-8.0,-1.2
71.33500000000001,-8.4,-1.2
71.39,-8.0,-1.2
71.44500000000001,-8.8,-1.2
71.5,-9.2,-1.2
71.555,-9.2,-1.2
71.61,-9.6,-1.2
71.665,-10.0,-1.2
71.72,-10.4,-1.2
71.775,-10.8,-1.2
71.83,-10.8,-1.2
71.885,-11.2,-1.2
71.94,-10.8,-1.2
71.995,-11.2,-1.2
72.05,-11.6,-1.2
72.105,-12.0,-1.2
72.16,-12.0,-1.2
72.215,-12.0,-1.2
72.27,-12.8,-1.2
72.325,-12.8,-1.2
72.38,-12.8,-1.2
72.435,-13.2,-1.2
72.49,-13.6,-1.2
72.545,-13.6,-1.2
72.60000000000001,-13.6,-1.2
72.655,-14.4,-1.2
72.71000000000001,-14.0,-1.2
72.765,-14.8,-1.2
72.82000000000001,-14.8,-1.2
72.875,-15.6,-1.2
72.93,-14.8,-1.2
72.985,-15.6,-1.2
73.04,-15.6,-1.2
73.095,-16.0,-1.2
73.15,-16.0,-1.2
73.205,-16.0,-1.2
73.26,-16.4,-1.2
73.315,-16.4,-1.2
73.37,-16.4,-0.8
73.425,-16.4,-1.2
73.48,-16.8,-1.2
73.535,-16.8,-1.2
73.59,-16.8,-1.2
73.645,-17.2,-1.2
73.7,-17.6,-1.2
73.755,-17.6,-1.2
73.81,-17.6,-1.2
73.865,-17.6,-1.2
73.92,-17.6,-1.2
73.97500000000001,-18.0,-1.2
74.03,-17.6,-1.2
74.08500000000001,-17.6,-1.2
74.14,-17.6,-1.2
74.19500000000001,-17.6,-1.2
74.25,-18.0,-1.2
74.305,-18.0,-1.2
74.36,-18.0,-1.2
74.415,-18.0,-1.2
74.47,-18.4,-1.2
74.525,-18.4,-1.2
74.58,-18.4,-1.2
74.635,-18.4,-0.8
74.69,-18.4,-1.2
74.745,-18.0,-1.2
74.8,-18.4,-1.2
74.855,-18.4,-1.2
74.91,-18.4,-1.2
74.965,-18.4,-1.2
75.02,-18.0,-0.8
75.075,-18.4,-1.2
75.13,-18.4,-1.2
75.185,-18.4,-1.2
75.24,-18.4,-1.2
75.295,-18.0,-1.6
75.35000000000001,-18.4,-1.2
75.405,-18.4,-1.2
75.46000000000001,-18.4,-0.8
75.515,-18.0,-1.2
75.57000000000001,-18.0,-1.2
75.625,-18.4,-1.2
75.68,-18.8,-1.2
75.735,-18.4,-1.2
75.79,-18.0,-1.2
75.845,-18.4,-1.2
75.9,-18.4,-1.2
75.955,-18.0,-1.2
76.01,-18.0,-1.2
76.065,-17.6,-1.2
76.12,-17.6,-1.2
76.175,-17.6,-0.8
76.23,-17.6,-1.2
76.285,-16.8,-1.2
76.34,-17.2,-1.2
76.395,-17.2,-1.2
76.45,-16.4,-1.2
76.505,-16.8,-1.2
76.56,-16.4,-1.2
76.615,-16.4,-1.2
76.67,-16.4,-1.2
76.72500000000001,-16.0,-0.8
76.78,-16.4,-1.2
76.83500000000001,-16.0,-1.2
76.89,-15.6,-1.2
76.94500000000001,-15.6,-1.2
77.0,-15.6,-1.2
77.055,-15.2,-1.2
77.11,-15.2,-1.2
77.165,-14.8,-1.2
77.22,-14.8,-1.2
77.275,-14.4,-1.2
77.33,-14.4,-1.2
77.385,-14.0,-1.2
77.44,-14.0,-0.8
77.495,-14.0,-1.2
77.55,-13.6,-1.2
77.605,-13.6,-1.2
77.66,-12.8,-1.2
77.715,-12.8,-1.2
77.77,-12.8,-0.8
77.825,-12.4,-1.2
77.88,-12.4,-1.2
77.935,-12.0,-1.2
77.99,-12.0,-0.8
78.045,-11.6,-1.2
78.10000000000001,-11.2,-1.2
78.155,-11.2,-1.2
78.21000000000001,-10.8,-1.2
78.265,-10.4,-0.8
78.32000000000001,-10.0,-1.2
78.375,-10.0,-1.2
78.43,-9.6,-1.2
78.485,-9.2,-0.8
78.54,-8.8,-1.2
78.595,-8.8,-1.2
78.65,-8.4,-1.2
78.705,-8.4,-1.2
78.76,-8.4,-1.2
78.815,-7.6,-1.2
78.87,-7.2,-1.2
78.925,-6.4,-1.2
78.98,-6.8,-1.2
79.035,-5.6,-1.2
79.09,-6.0,-1.2
79.145,-5.6,-1.2
79.2,-5.2,-1.2
79.255,-4.8,-1.2
79.31,-4.8,-1.2
79.365,-4.4,-1.2
79.42,-4.0,-1.2
79.47500000000001,-3.6,-1.2
79.53,-3.2,-1.2
79.58500000000001,-3.2,-1.2
79.64,-2.8,-1.2
79.69500000000001,-2.4,-1.2
79.75,-2.4,-0.8
79.805,-2.0,-1.2
79.86,-1.6,-1.2
79.915,-1.2,-1.2
79.97,-0.8,-1.2
